id,project_id,workflow_id,trigger,status,runtime_summary,input_payload_json,output_text,error_text,started_at,finished_at,created_at,updated_at,paused_at,retry_after_at,pause_reason,resume_policy,recovery_count,current_step_index
6936d097-0f47-4842-a86b-f1e70b235611,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-21T19:15:07.484431+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-21 19:15:07.444783+00,2026-06-21 19:17:14.642313+00,2026-06-21 19:15:06.867192+00,2026-06-21 19:15:07.464043+00,,,"",auto,0,2
030ac40d-41cf-473e-8fdf-5f97ffe73664,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-21T23:35:33.879637+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-21 23:35:33.838336+00,2026-06-21 23:37:40.365323+00,2026-06-21 23:35:33.219217+00,2026-06-21 23:35:33.859416+00,,,"",auto,0,2
bace18a0-3fdb-47c0-a72d-38cd320ea31d,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-21T14:25:35.148229+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-21 14:25:35.103166+00,2026-06-21 14:25:45.10295+00,2026-06-21 14:25:34.443501+00,2026-06-21 14:25:35.123731+00,,,"",auto,0,2
32356fe9-76c7-4e6e-8e9b-4f4bc0f72a81,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T07:10:36.876146+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 07:10:36.79451+00,2026-06-22 07:10:47.743098+00,2026-06-22 07:10:36.017268+00,2026-06-22 07:10:36.835942+00,,,"",auto,0,2
82da83d6-11a2-4519-93cd-75e21b7b9a31,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-21T14:30:35.533316+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-21 14:30:35.491514+00,2026-06-21 14:30:45.634651+00,2026-06-21 14:30:34.829514+00,2026-06-21 14:30:35.512885+00,,,"",auto,0,2
1f516b8e-a8fd-4d61-86e3-38ac576dbfaf,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T06:40:33.698010+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 06:40:33.648112+00,2026-06-22 06:40:44.151427+00,2026-06-22 06:40:33.012308+00,2026-06-22 06:40:33.671585+00,,,"",auto,0,2
14459019-a017-41d0-b2f7-64a9726e2623,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T07:20:37.828103+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 07:20:37.77661+00,2026-06-22 07:20:47.108214+00,2026-06-22 07:20:37.146357+00,2026-06-22 07:20:37.802708+00,,,"",auto,0,2
2c463741-bd7d-436c-82e0-560dd2b34dcb,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T10:25:47.875779+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 10:25:47.813113+00,2026-06-22 10:25:58.032526+00,2026-06-22 10:25:47.199463+00,2026-06-22 10:25:47.841583+00,,,"",auto,0,2
bff31408-b465-4fc2-9879-b1071b3d9bc7,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T10:20:49.020229+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 10:20:48.454+00,2026-06-22 10:21:03.772126+00,2026-06-22 10:20:45.972269+00,2026-06-22 10:20:48.481191+00,,,"",auto,0,2
bca7f4eb-d951-4400-ba71-4ca4cc787c89,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T10:30:48.896111+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 10:30:48.845192+00,2026-06-22 10:30:58.20161+00,2026-06-22 10:30:47.988537+00,2026-06-22 10:30:48.877049+00,,,"",auto,0,2
5a832159-0b94-451d-a7ab-88eab67de1d3,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T10:35:49.705876+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 10:35:49.667223+00,2026-06-22 10:35:59.83428+00,2026-06-22 10:35:49.036454+00,2026-06-22 10:35:49.686966+00,,,"",auto,0,2
7f856ba8-c0be-4553-aa21-0d29bc3bc493,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T17:45:27.625029+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 17:45:27.573995+00,2026-06-22 17:47:34.432762+00,2026-06-22 17:45:27.013144+00,2026-06-22 17:45:27.595051+00,,,"",auto,0,2
1aa30fe0-83fc-4adf-a7c9-a0ac1100ec88,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T19:55:49.277062+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 19:55:49.222487+00,2026-06-22 19:57:55.855341+00,2026-06-22 19:55:48.314877+00,2026-06-22 19:55:49.257741+00,,,"",auto,0,2
998291c1-305e-4a64-9eec-0e5f4adced74,288bc95a-b4da-46e7-bdfa-b5630233f586,b0abdd05-e2cf-4dda-bb15-4b94a7f58057,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Trade Screener — Primary 30m""}","Screener: 5 candidates, dispatched 3 (BTCUSDT, ETHUSDT, SOLUSDT); skipped 2; 0/3 positions open.","",2026-06-21 14:32:36.074066+00,2026-06-21 14:32:36.52643+00,2026-06-21 14:32:35.43818+00,2026-06-21 14:32:36.097279+00,,,"",auto,0,1
20d48922-2ced-4a3c-81d5-ba2c06aa0187,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T23:50:17.262932+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 23:50:17.222965+00,2026-06-22 23:52:23.574007+00,2026-06-22 23:50:16.628303+00,2026-06-22 23:50:17.243051+00,,,"",auto,0,2
570a0d52-567c-417e-aaa8-7ae5eb44311d,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-23T01:40:28.839060+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-23 01:40:28.789001+00,2026-06-23 01:42:35.285393+00,2026-06-23 01:40:28.171308+00,2026-06-23 01:40:28.818499+00,,,"",auto,0,2
f8dc9e90-7d49-4f05-b534-02080e7bae85,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-21T19:20:07.865877+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-21 19:20:07.826281+00,2026-06-21 19:22:14.357374+00,2026-06-21 19:20:07.151282+00,2026-06-21 19:20:07.848284+00,,,"",auto,0,2
43aea5a8-7536-4a22-bd29-6cc02c7b0d44,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-21T23:45:34.864609+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-21 23:45:34.820054+00,2026-06-21 23:47:40.837462+00,2026-06-21 23:45:34.20224+00,2026-06-21 23:45:34.843546+00,,,"",auto,0,2
7437b077-87d9-4a99-9e4b-86e5881e0538,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T07:15:37.679126+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 07:15:37.51295+00,2026-06-22 07:15:47.445736+00,2026-06-22 07:15:36.833837+00,2026-06-22 07:15:37.566421+00,,,"",auto,0,2
f9406932-9c05-4f4b-86f7-4b1c35dbf73f,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T17:50:28.377731+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 17:50:28.339974+00,2026-06-22 17:52:35.50778+00,2026-06-22 17:50:27.744181+00,2026-06-22 17:50:28.358926+00,,,"",auto,0,2
d937777c-7c08-4927-9a3e-1230b9749000,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T20:00:50.019018+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 20:00:49.977347+00,2026-06-22 20:02:55.937562+00,2026-06-22 20:00:49.398804+00,2026-06-22 20:00:49.998687+00,,,"",auto,0,2
8fff5886-4c90-4eb4-b6ba-c73034164b97,288bc95a-b4da-46e7-bdfa-b5630233f586,c662bc4b-17f2-482f-b445-69927c3b9718,screener,completed,{},"{""symbol"": ""BTCUSDT"", ""timeframe"": ""4h"", ""project_mode"": ""demo""}","{""validation_only"": true, ""mode_source"": ""workflow.definition_json.validation_only"", ""stopped_after"": ""hawk_vote_gate"", ""stopped_before"": ""sage_review"", ""hawk_vote_gate_passed"": true, ""majority_direction"": ""BULLISH"", ""vote_tally"": {}, ""no_order_placed"": true}","",2026-06-21 14:32:36.565425+00,2026-06-21 14:34:08.145587+00,2026-06-21 14:32:36.097279+00,2026-06-21 14:32:36.590019+00,,,"",auto,0,6
9a3aba2c-b48c-4e90-8dc4-792f47ea0076,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T23:55:17.955029+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 23:55:17.910963+00,2026-06-22 23:57:23.296397+00,2026-06-22 23:55:17.312567+00,2026-06-22 23:55:17.936594+00,,,"",auto,0,2
911bd527-4d6e-4caf-afe6-354092003047,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T08:40:13.474125+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 08:40:13.401726+00,2026-06-22 08:40:23.030385+00,2026-06-22 08:40:12.734423+00,2026-06-22 08:40:13.436745+00,,,"",auto,0,2
0bcbedd9-1365-4ca5-a1c2-10f4cd3becd3,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-21T19:25:08.404098+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-21 19:25:08.353083+00,2026-06-21 19:27:15.036171+00,2026-06-21 19:25:07.691448+00,2026-06-21 19:25:08.373897+00,,,"",auto,0,2
0b0fbede-41cd-44e3-a0c9-9a6c6a7d9548,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-21T23:55:35.804246+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-21 23:55:35.757821+00,2026-06-21 23:57:41.761265+00,2026-06-21 23:55:35.170479+00,2026-06-21 23:55:35.780336+00,,,"",auto,0,2
1a00adc4-a47d-4b58-a05c-2516e441f5f5,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-23T01:45:29.704948+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-23 01:45:29.659914+00,2026-06-23 01:47:35.365352+00,2026-06-23 01:45:29.0551+00,2026-06-23 01:45:29.685448+00,,,"",auto,0,2
937645cb-e7f3-4fff-9a4d-56505593cd21,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T07:30:01.366761+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 07:30:01.280084+00,2026-06-22 07:30:13.181409+00,2026-06-22 07:30:00.186553+00,2026-06-22 07:30:01.32723+00,,,"",auto,0,2
d60b74f8-d08b-4549-bc48-41d5fa971b77,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T07:35:02.225109+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 07:35:02.147048+00,2026-06-22 07:35:12.45415+00,2026-06-22 07:35:01.495072+00,2026-06-22 07:35:02.177848+00,,,"",auto,0,2
433b381c-d3db-43bb-96dd-a03a290c523e,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T09:00:17.141040+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 09:00:17.082648+00,2026-06-22 09:00:26.536023+00,2026-06-22 09:00:16.366616+00,2026-06-22 09:00:17.110218+00,,,"",auto,0,2
4e12cf80-e409-413f-85bb-924bf7619048,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T08:00:06.519015+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 08:00:06.448092+00,2026-06-22 08:00:19.324509+00,2026-06-22 08:00:05.80657+00,2026-06-22 08:00:06.487977+00,,,"",auto,0,2
e45cf114-5bf0-4b82-aad3-331fd4df72f6,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T09:30:23.063872+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 09:30:23.008186+00,2026-06-22 09:30:32.620478+00,2026-06-22 09:30:22.287558+00,2026-06-22 09:30:23.035258+00,,,"",auto,0,2
8f3fab10-6360-4cb1-8e5e-d4cd4cbf0589,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T10:00:28.869422+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 10:00:28.823644+00,2026-06-22 10:00:38.190452+00,2026-06-22 10:00:28.2074+00,2026-06-22 10:00:28.850378+00,,,"",auto,0,2
971a2cbc-14f4-49a7-a2dd-264d767b9457,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T17:55:29.147682+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 17:55:29.108258+00,2026-06-22 17:57:34.822681+00,2026-06-22 17:55:28.517761+00,2026-06-22 17:55:29.128766+00,,,"",auto,0,2
1365a746-65e3-4944-8a34-78a740eddaea,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-22T20:05:50.770633+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-22 20:05:50.731693+00,2026-06-22 20:07:56.723325+00,2026-06-22 20:05:50.141381+00,2026-06-22 20:05:50.750382+00,,,"",auto,0,2
9d8a0416-5ffd-45cf-bb47-8b33ceb6628b,288bc95a-b4da-46e7-bdfa-b5630233f586,c662bc4b-17f2-482f-b445-69927c3b9718,screener,blocked,{},"{""symbol"": ""ETHUSDT"", ""timeframe"": ""4h"", ""project_mode"": ""demo""}",HAWK vote gate blocked: no 2/3 directional majority across HAWK agents,HAWK vote gate blocked: no 2/3 directional majority across HAWK agents,2026-06-21 14:32:36.665459+00,2026-06-21 14:35:25.300628+00,2026-06-21 14:32:36.097279+00,2026-06-21 14:32:36.701608+00,,,hawk_vote_no_majority,auto,0,5
e5c54bfd-8b7e-4651-9e5a-e749dffb47e4,288bc95a-b4da-46e7-bdfa-b5630233f586,8bfc1859-0fb4-4478-ba1f-5a114be09d87,schedule,completed,{},"{""timeframe"": ""4h"", ""project_mode"": ""paper"", ""workflow_name"": ""Crypto Position Monitor — Active Positions""}","{
  ""agent"": ""crypto_position_monitor"",
  ""monitored_at"": ""2026-06-23T00:00:18.260497+00:00"",
  ""sources_used"": [""system-injected exchange snapshot""],
  ""positions"": [],
  ""total_unrealized_pnl"": 0.0,
  ""active_position_count"": 0,
  ""critical_alerts"": []
}","",2026-06-23 00:00:18.216721+00,2026-06-23 00:02:23.435336+00,2026-06-23 00:00:17.622614+00,2026-06-23 00:00:18.234756+00,,,"",auto,0,2
